month,GPR,GPRT,GPRA,SHARE_GPR,N10
2004-03,138.53207397460938,109.12393951416016,183.70297241210938,4.15510892868042,34969.0
2004-04,149.6313934326172,121.14622497558594,205.3251953125,4.488019943237305,33556.0
2004-05,121.0911865234375,91.96539306640625,159.94842529296875,3.6319897174835205,34086.0
2004-06,137.23391723632812,106.79373931884766,178.03662109375,4.1161723136901855,33502.0
2004-07,131.0198516845703,121.26777648925781,159.81219482421875,3.929788589477539,33157.0
2004-08,140.36582946777344,127.44524383544922,176.45431518554688,4.210110187530518,32897.0
2004-09,153.87161254882812,130.20606994628906,189.355224609375,4.615200519561768,33433.0
2004-10,119.86279296875,100.50788116455078,148.24447631835938,3.5951454639434814,34936.0
2004-11,122.70738983154297,98.92665100097656,151.67926025390625,3.6804659366607666,33311.0
2004-12,109.89522552490234,81.60477447509766,145.225341796875,3.29617977142334,31491.0
2005-01,100.88758850097656,78.19856262207031,128.5348663330078,3.0260062217712402,33146.0
2005-02,108.97796630859375,104.7703628540039,108.79598236083984,3.268667697906494,31083.0
2005-03,90.41048431396484,87.22633361816406,87.87673950195312,2.7117576599121094,34922.0
2005-04,87.03240203857422,72.53263092041016,102.85391235351562,2.610435962677002,33979.0
2005-05,98.20596313476562,89.93269348144531,104.9098892211914,2.9455740451812744,33440.0
2005-06,81.12405395507812,69.88249969482422,93.41752624511719,2.4332218170166016,33207.0
2005-07,165.90191650390625,118.1835708618164,237.5650177001953,4.9760355949401855,32757.0
2005-08,116.2276611328125,92.68307495117188,143.29122924804688,3.4861137866973877,30894.0
2005-09,103.80766296386719,78.45670318603516,130.27203369140625,3.1135904788970947,34237.0
2005-10,87.06182861328125,73.18765258789062,105.56188201904297,2.611318588256836,34810.0
2005-11,83.48009490966797,70.60446166992188,96.02958679199219,2.5038886070251465,32789.0
2005-12,95.35025024414062,69.64460754394531,130.6789093017578,2.8599202632904053,31889.0
2006-01,94.51001739501953,89.32347106933594,100.19158172607422,2.8347184658050537,32490.0
2006-02,95.85819244384766,89.40576171875,102.79864501953125,2.875155210494995,31407.0
2006-03,92.79762268066406,88.04222869873047,97.03602600097656,2.7833571434020996,34850.0
2006-04,89.01580047607422,85.9110107421875,92.8307113647461,2.6699256896972656,31911.0
2006-05,85.20877838134766,84.03312683105469,82.27742767333984,2.5557384490966797,33415.0
2006-06,102.57276916503906,90.38453674316406,115.67947387695312,3.0765511989593506,33089.0
2006-07,137.13482666015625,134.39634704589844,142.0860595703125,4.1132001876831055,31484.0
2006-08,147.08111572265625,141.55645751953125,159.18817138671875,4.411527633666992,30987.0
2006-09,111.72425842285156,110.28041076660156,114.77066802978516,3.3510396480560303,32945.0
2006-10,113.13529968261719,125.2918930053711,99.27391815185547,3.393362045288086,33595.0
2006-11,88.77892303466797,87.27577209472656,86.71051025390625,2.662820816040039,32935.0
2006-12,90.60655975341797,95.78137969970703,78.7696533203125,2.7176387310028076,30762.0
2007-01,97.9200439453125,95.61344909667969,97.65373992919922,2.936998128890991,32380.0
2007-02,96.16935729980469,98.1557388305664,90.95567321777344,2.884488344192505,30300.0
2007-03,87.33650207519531,86.1521224975586,83.9186019897461,2.6195571422576904,34586.0
2007-04,76.6133804321289,69.22551727294922,83.41928100585938,2.297929525375366,31202.0
